B21C0047020000;Winding-up or coiling
B21C0047040000;on or in reels or drums, without using a moving guide (reels or drums B21C0047280000)
B21C0047060000;with loaded rollers, bolts, or equivalent means holding the material on the reel or drum
B21C0047080000;without making use of a reel or drum, the first turn being formed by a stationary guide
B21C0047100000;by means of a moving guide
B21C0047120000;the guide moving parallel to the axis of the coil (B21C0047140000 takes precedence)..
B21C0047140000;by means of a rotating guide, e.g. laying the material around a stationary reel or drum
B21C0047160000;Unwinding or uncoiling
B21C0047180000;from reels or drums
B21C0047200000;the unreeled material moving transversely to the tangent line of the drum, e.g. axially, radially
B21C0047220000;Unwinding coils without reels or drums
B21C0047240000;Transferring coils to or from winding apparatus or to or from operative position therein. Preventing uncoiling during transfer
B21C0047260000;Special arrangements with regard to simultaneous or subsequent treatment of the material
B21C0047280000;Drums or other coil-holders (gripping means B21C0047320000)
B21C0047300000;expansible or contractible
B21C0047320000;Tongs or gripping means specially adapted for reeling operations
B21C0047340000;Feeding or guiding devices not specially adapted to a particular type of apparatus
B21C0049000000;Devices for temporarily accumulating material
B21C0051000000;Measuring, gauging, indicating, counting, or marking devices specially adapted for use in the production or manipulation of material in accordance with subclasses . B21B-B21F
B21C0099000000;Subject matter not provided for in other groups of this subclass
B21D;WORKING OR PROCESSING OF SHEET METAL OR METAL TUBES, RODS OR PROFILES WITHOUT ESSENTIALLY REMOVING MATERIAL. PUNCHING METAL (working or processing of wire B21F)
B21D0001000000;Straightening. Restoring form. Bending. Corrugating. Flanging
B21D0001000000;Straightening, restoring form or removing local distortions of sheet metal or specific articles made therefrom (B21D0003000000¶ÿtakes precedence)..Stretching sheet metal combined with rolling
B21D0001020000;by rollers (B21D0001060000 takes precedence)..
B21D0001050000;Stretching combined with rolling
B21D0001060000;Removing local distortions
B21D0001080000;of hollow bodies made from sheet metal (of substantially open bodies B21D0001100000)
B21D0001100000;of specific articles made from sheet metal, e.g. mudguards
B21D0001120000;Straightening vehicle body parts or bodies (B21D0001140000 takes precedence)..
B21D0001140000;Straightening frame structures
B21D0003000000;Straightening or restoring form of metal rods, metal tubes, metal profiles, or specific articles made therefrom, whether or not in combination with sheet metal parts
B21D0003020000;by rollers
B21D0003040000;arranged on axes skew to the path of the work
B21D0003050000;arranged on axes rectangular to the path of the work
B21D0003060000;arranged inclined to a revolving flier rolling frame
B21D0003080000;which move in an orbit without rotating round the work
B21D0003100000;between rams and anvils or abutments
B21D0003120000;by stretching with or without twisting
B21D0003140000;Recontouring
B21D0003160000;of specific articles made from metal rods, tubes, or profiles, e.g. crankshafts, by specially-adapted methods or means
B21D0005000000;Bending sheet metal along straight lines, e.g. to form simple curves (B21D0011060000-B21D0011180000. ¶ÿtake precedence)..
B21D0005010000;between rams and anvils or abutments
B21D0005020000;on press brakes without making use of clamping means
B21D0005040000;on brakes making use of clamping means on one side of the work
B21D0005060000;by drawing procedure making use of dies or forming-rollers, e.g. making profiles
B21D0005080000;making use of forming-rollers (B21D0005120000 takes precedence)..
B21D0005100000;for making tubes
B21D0005120000;making use of forming-rollers
B21D0005140000;by passing between rollers (B21D0005060000 takes precedence)..
B21D0005160000;Folding. Pleating
B21D0007000000;Bending rods, profiles, or tubes (B21D0011020000-B21D0011180000.  take precedence.using mandrels or the like B21D0009000000)
B21D0007020000;over a stationary forming member. by use of a swinging forming member or abutment
B21D0007022000;over a stationary forming member only
B21D0007024000;by a swinging forming member
B21D0007025000;and pulling or pushing the ends of the work
B21D0007028000;and altering the profile at the same time, e.g. forming bumpers
B21D0007030000;Apparatus with means to keep the profile in shape
B21D0007040000;over a movably-arranged forming member (B21D0007020000 takes precedence)..
B21D0007060000;in press brakes or between rams and anvils or abutments. Pliers with forming dies
B21D0007080000;by passing between rollers or through a curved die
B21D0007100000;by abutting members and flexible bending means, e.g. with chains, ropes
B21D0007120000;with programme control
B21D0007140000;combined with measuring of bends or lengths
B21D0007160000;Auxiliary equipment, e.g. for heating or cooling of bends
B21D0009000000;Bending tubes using mandrels or the like (B21D0011020000-B21D0011180000.  take precedence)..
B21D0009010000;the mandrel being flexible and engaging the entire tube length
B21D0009030000;and built-up from loose elements, e.g. series of balls
B21D0009040000;the mandrel being rigid
B21D0009050000;co-operating with forming members
B21D0009070000;with one or more swinging forming members engaging tube ends only
B21D0009080000;in press brakes or between rams and anvils or abutments. Pliers with forming dies
B21D0009100000;by passing between rollers
B21D0009120000;by pushing over a curved mandrel. by pushing through a curved die
B21D0009140000;Wrinkle-bending, i.e. bending by corrugating
B21D0009150000;using filling material of indefinite shape, e.g. sand, plastic material
B21D0009160000;Auxiliary equipment, e.g. machines for filling tubes with sand
B21D0009180000;for heating or cooling of bends
B21D0011000000;Bending not restricted to forms of material mentioned in only one of groups . B21D0005000000, B21D0007000000, B21D0009000000. Bending not provided for in groups . B21D0005000000-B21D0009000000. Twisting
B21D0011020000;Bending by stretching or pulling over a die
B21D0011060000;Bending into helical or spiral form. Forming a succession of return bends, e.g. serpentine form
B21D0011070000;Making serpentine-shaped articles by bending essentially in one plane
B21D0011080000;Bending by altering the thickness of part of the cross-section of the work (B21D0011060000 takes precedence)..
B21D0011100000;Bending specially adapted to produce specific articles, e.g. leaf springs
B21D0011120000;the articles being reinforcements for concrete
B21D0011140000;Twisting
B21D0011150000;Reinforcing rods for concrete
B21D0011160000;Crankshafts
B21D0011180000;Joggling
B21D0011200000;Bending sheet metal, not otherwise provided for
B21D0011220000;Auxiliary equipment, e.g. positioning devices
B21D0013000000;Corrugating sheet metal, rods or profiles. Bending sheet metal, rods or profiles into wave form
B21D0013020000;by pressing
B21D0013040000;by rolling
B21D0013060000;by drawing
B21D0013080000;by combined methods
B21D0013100000;into a peculiar profiling shape
B21D0015000000;Corrugating tubes
B21D0015020000;longitudinally
B21D0015030000;by applying fluid pressure
B21D0015040000;transversely, e.g. helically
B21D0015060000;annularly
B21D0015100000;by applying fluid pressure
B21D0015120000;Bending tubes into wave form
B21D0017000000;Forming single grooves in sheet metal or tubular or hollow articles
B21D0017020000;by pressing
B21D0017040000;by rolling
B21D0019000000;Flanging or other edge treatment, e.g. of tubes
B21D0019020000;by continuously-acting tools moving along the edge
B21D0019040000;shaped as rollers
B21D0019060000;working inwardly
B21D0019080000;by single or successive action of pressing tools, e.g. vice jaws
B21D0019100000;working inwardly
B21D0019120000;Edge-curling
B21D0019140000;Reinforcing edges, e.g. by armouring
B21D0019160000;Reverse flanging of tube ends
B21D0021000000;Combined processes according to methods covered by groups . B21D0001000000-B21D0019000000
B21D0022000000;Stamping. Spinning. Deep-drawing. Working sheet metal of limited length by stretching. Punching
B21D0022000000;Shaping without cutting, by stamping, spinning, or deep-drawing (otherwise than using rigid devices or tools or yieldable or resilient pads B21D0026000000)
B21D0022020000;Stamping using rigid devices or tools
B21D0022040000;for dimpling (combined with perforating B21D0028240000)
B21D0022060000;having relatively-movable die parts
B21D0022080000;with die parts on rotating carriers
B21D0022100000;Stamping using yieldable or resilient pads
B21D0022120000;using enclosed flexible chambers
B21D0022140000;Spinning
B21D0022160000;over shaping mandrels or formers
B21D0022180000;using tools guided to produce the required profile
B21D0022200000;Deep-drawing (special deep-drawing arrangements in, or in connection with, presses B21D0024000000)
B21D0022210000;without fixing the border of the blank
B21D0022220000;with devices for holding the edge of the blanks (B21D0022240000-B21D0022300000. ¶ÿtake precedence)..
B21D0022240000;involving two drawing operations having effects in opposite directions with respect to the blank
B21D0022260000;for making peculiarly, e.g. irregularly, shaped articles
B21D0022280000;of cylindrical articles using consecutive dies
B21D0022300000;to finish articles formed by deep-drawing
B21D0024000000;Special deep-drawing arrangements in, or in connection with, presses
B21D0024020000;Die-cushions
B21D0024040000;Blank holders. Mounting means therefor
B21D0024060000;Mechanically spring-loaded blank holders
B21D0024080000;Pneumatically or hydraulically loaded blank holders
B21D0024100000;Devices controlling or operating blank holders independently, or in conjunction with dies
B21D0024120000;mechanically
B21D0024140000;pneumatically or hydraulically
B21D0024160000;Additional equipment in association with the tools, e.g. for shearing, for trimming
B21D0025000000;Working sheet metal of limited length by stretching, e.g. for straightening
B21D0025020000;by pulling over a die
B21D0025040000;Clamping arrangements
B21D0026000000;Shaping without cutting otherwise than by using rigid devices or tools or yieldable or resilient pads, e.g. shaping by applying fluid pressure or magnetic forces
B21D0026020000;by applying fluid pressure
B21D0026021000;Deforming sheet bodies
B21D0026023000;including an additional treatment performed by fluid pressure, e.g. perforating
B21D0026025000;Means for controlling the clamping¶ÿor¶ÿopening of¶ÿthe moulds
B21D0026027000;Means for controlling fluid parameters, e.g. pressure or temperature
B21D0026029000;Closing¶ÿor sealing means
B21D0026031000;Mould construction (B21D0026025000-B21D0026029000. ¶ÿtake precedence)..
B21D0026033000;Deforming tubular bodies (corrugating tubes by applying fluid pressure B21D0015030000, B21D0015100000)
B21D0026035000;including an additional treatment performed by fluid pressure, e.g. perforating
B21D0026037000;Forming branched tubes
B21D0026039000;Means for controlling the clamping¶ÿor opening of the moulds
B21D0026041000;Means for controlling fluid parameters, e.g. pressure¶ÿor temperature
B21D0026043000;Means for controlling the axial pusher
B21D0026045000;Closing¶ÿor sealing means
B21D0026047000;Mould construction (B21D0026037000-B21D0026045000. ¶ÿtake precedence)..
B21D0026049000;Deforming bodies having a closed end
B21D0026051000;Deforming double-walled bodies
B21D0026053000;characterised by the material of the blanks
B21D0026055000;Blanks having super-plastic properties
B21D0026057000;Tailored blanks
B21D0026059000;Layered blanks
B21D0026060000;by shock waves
B21D0026080000;generated by explosives, e.g. chemical explosives
B21D0026100000;generated by evaporation, e.g. of wire, of liquids
B21D0026120000;initiated by spark discharge
B21D0026140000;applying magnetic forces
B21D0028000000;Shaping by press-cutting. Perforating
B21D0028020000;Punching blanks or articles with or without obtaining scrap. Notching
B21D0028040000;Centering the work. Positioning the tools
B21D0028060000;Making more than one part out of the same blank. Scrapless working
B21D0028080000;Zig-zag sequence working
B21D0028100000;Incompletely punching in such a manner that the parts are still coherent with the work
B21D0028120000;Punching using rotatable carriers
B21D0028140000;Dies (ejecting or stripping-off devices arranged in punching¶ÿtools B21D0045000000)
B21D0028160000;Shoulder or burr prevention
B21D0028180000;Yieldable, e.g. rubber, punching pads
B21D0028200000;Applications of drives
B21D0028220000;Notching the peripheries of circular blanks, e.g. laminations for dynamo-electric machines
B21D0028240000;Perforating, i.e. punching holes
B21D0028260000;in sheets or flat parts
B21D0028280000;in tubes or other hollow bodies
B21D0028300000;in annular parts, e.g. rims
B21D0028320000;in other articles of special shape
B21D0028340000;Perforating tools. Die holders
B21D0028360000;using rotatable work or tool holders
B21D0031000000;Other methods for working sheet metal, metal tubes, metal profiles (deforming one surface of tubes helically by rolling B21H0003000000. upsetting B21J0005080000. embossing decorations or marks¶ÿB44B0005000000)
B21D0031020000;Stabbing or piercing, e.g. for making sieves
B21D0031040000;Expanding other than provided for in groups  B21D0001000000-B21D0028000000, e.g. for making expanded metal(B21D0047000000¶ÿtakes precedence)..
B21D0031060000;Deforming sheet metal, tubes or profiles by sequential impacts, e.g. hammering, beating, peen forming
B21D0033000000;Special measures in connection with working metal foils, e.g. gold foils (cutting or perforating of metal foil analogous to paper B26)
B21D0035000000;Combined processes according to methods covered by groups  B21D0001000000-B21D0031000000. (B21D0021000000 takes precedence)..
B21D0037000000;Tools as parts of machines covered by this subclass (forms or constructions of tools uniquely adapted for particular operations, see in the relevant groups for the operations)..
B21D0037010000;Selection of materials
B21D0037020000;Die constructions enabling assembly of the die parts in different ways (B21D0037060000 takes precedence)..
B21D0037040000;Movable or exchangeable mountings for tools
B21D0037060000;Pivotally-arranged tools, e.g. disengageable (die sets with dies pivoted to one another B21D0037120000)
B21D0037080000;Dies with different parts for several steps in a process
B21D0037100000;Die sets. Pillar guides
B21D0037120000;Particular guiding equipment. Special arrangements for interconnection or cooperation of dies
B21D0037140000;Particular arrangements for handling and holding in place complete dies
B21D0037160000;Heating or cooling
B21D0037180000;Lubricating
B21D0037200000;Making tools by operations not covered a single other subclass
B21D0039000000;Application of procedures in order to connect objects or parts, e.g. coating with sheet metal otherwise than by plating (riveting B21J. uniting components by forging or pressing to form integral members B21K0025000000). Tube expanders
B21D0039020000;of sheet metal by folding, e.g. connecting edges of a sheet to form a cylinder
B21D0039030000;of sheet metal otherwise than by folding
B21D0039040000;of tubes with tubes. of tubes with rods
B21D0039060000;of tubes in openings, e.g. rolling-in
B21D0039080000;Tube expanders
B21D0039100000;with rollers for expanding only
B21D0039120000;with rollers for expanding and flanging
B21D0039140000;with balls
B21D0039160000;with torque limiting devices
B21D0039180000;Rollers of special shape
B21D0039200000;with mandrels, e.g. expandable
B21D0041000000;Application of procedures in order to alter the diameter of tube ends (B21D0039000000 takes precedence)..
B21D0041020000;Enlarging
B21D0041040000;Reducing. Closing
B21D0043000000;Feeding, positioning or storing devices combined with, or arranged in, or specially adapted for use in connection with, apparatus for working or processing sheet metal, metal tubes or metal profiles. Associations therewith of cutting devices (cutting devices associated with the tool, see the relevant group for the tool)..
B21D0043020000;Advancing work in relation to the stroke of the die or tool
B21D0043040000;by means in mechanical engagement with the work
B21D0043050000;specially adapted for multi-stage presses
B21D0043060000;by positive or negative engaging parts co-operating with corresponding parts of the sheet or the like to be processed, e.g. carrier bolts or grooved section in the carriers
B21D0043080000;by rollers
B21D0043090000;by one or more pairs of rollers for feeding sheet or strip material
B21D0043100000;by grippers
B21D0043110000;for feeding sheet or strip material
B21D0043120000;by chains or belts
B21D0043130000;by linearly moving tables
B21D0043140000;by turning devices, e.g. turn-tables
B21D0043160000;by gravity, e.g. chutes
B21D0043180000;by means in pneumatic or magnetic engagement with the work
B21D0043200000;Storage arrangements. Piling or unpiling
B21D0043220000;Devices for piling sheets
B21D0043240000;Devices for removing sheets from a stack
B21D0043260000;Stops
B21D0043280000;Associations of cutting devices therewith
B21D0045000000;Ejecting or stripping-off devices arranged in machines or tools dealt with in this subclass
B21D0045020000;Ejecting devices
B21D0045040000;interrelated with motion of tool
B21D0045060000;Stripping-off devices
B21D0045080000;interrelated with motion of tool
B21D0045100000;Combined ejecting and stripping-off devices
B21D0047000000;Processing sheet metal or metal tubes, or processing metal profiles according to any of groups . B21D0001000000-B21D0045000000, in the manufacture of finished or semi-finished articles
B21D0047000000;Making rigid structural elements or units, e.g. honeycomb structures
B21D0047010000;beams or pillars
B21D0047020000;by expanding
B21D0047040000;composite sheet metal profiles
B21D0049000000;Sheathing or stiffening objects
B21D0051000000;Making hollow objects (from thick-walled or non-uniform tubes B21K0021000000)
B21D0051020000;characterised by the structure of the objects
B21D0051040000;built-up objects, e.g. objects with rigidly-attached bottom or cover
B21D0051060000;folded objects
B21D0051080000;ball-shaped objects
B21D0051100000;conically or cylindrically shaped objects
B21D0051120000;objects with corrugated walls
B21D0051140000;Flattening hollow objects for transport or storage. Subsequent re-forming
B21D0051160000;characterised by the use of the objects (making heat exchangers B21D0053020000)
B21D0051180000;vessels, e.g. tubs, vats, tanks, sinks, or the like
B21D0051200000;barrels
B21D0051220000;pots, e.g. for cooking
B21D0051240000;high-pressure containers, e.g. boilers, bottles
B21D0051260000;cans or tins. Closing cans or tins in a permanent manner (making outlet arrangements B21D0051380000)
B21D0051280000;Folding the longitudinal seam
B21D0051300000;Folding the circumferential seam
B21D0051320000;by rolling
B21D0051340000;by pressing
B21D0051360000;collapsible or like thin-walled tubes, e.g. for toothpaste
B21D0051380000;Making inlet or outlet arrangements of cans, tins, baths, bottles or other vessels. Making can ends. Making closures
B21D0051400000;Making outlet openings, e.g. bung holes
B21D0051420000;Making or attaching spouts
B21D0051440000;Making closures, e.g. caps (folded of thin metal foils in the way of making paper caps B31D0005000000. making closures in conjunction with applying them B67B)
B21D0051460000;Placing sealings or sealing material
B21D0051480000;Making crown caps
B21D0051500000;Making screw caps
B21D0051520000;boxes, cigarette cases, or the like
B21D0051540000;cartridge cases, e.g. for ammunition, for letter carriers in pneumatic-tube plants
B21D0053000000;Making other particular articles (making chains or chain parts B21L)
B21D0053020000;heat exchangers, e.g. radiators, condensers (making finned or ribbed tubes by fixing strip material or the like to tubes B21C0037220000)
B21D0053040000;of sheet metal
B21D0053060000;of metal tubes
B21D0053080000;of both metal tubes and sheet metal
B21D0053100000;parts of bearings. sleeves. valve seats or the like
B21D0053120000;cages for bearings
B21D0053140000;belts, e.g. machine-gun belts
B21D0053160000;rings, e.g. barrel hoops
B21D0053180000;of hollow or C-shaped cross-section, e.g. for curtains, for eyelets
B21D0053200000;washers, e.g. for sealing
B21D0053220000;with means for preventing rotation
B21D0053240000;nuts or like thread-engaging members
B21D0053260000;wheels or the like
B21D0053280000;gear wheels
B21D0053300000;wheel rims
B21D0053320000;wheel covers
B21D0053340000;brake drums
B21D0053360000;clips, clamps, or like fastening or attaching devices, e.g. for electric installation
B21D0053380000;locksmith's goods, e.g. handles
B21D0053400000;hinges, e.g. door hinge plates
B21D0053420000;keys
B21D0053440000;fancy goods, e.g. jewellery products
B21D0053460000;haberdashery, e.g. buckles, combs. pronged fasteners, e.g. staples
B21D0053480000;buttons, e.g. press-buttons, snap fasteners
B21D0053500000;metal slide-fastener parts
B21D0053520000;fastener elements. Attaching such elements so far as this procedure is combined with the process for making the elements
B21D0053540000;slides
B21D0053560000;stops
B21D0053580000;end-pieces for laces or ropes
B21D0053600000;cutlery wares. garden tools or the like
B21D0053620000;spoons. table forks
B21D0053640000;knives. scissors. cutting blades (B21D0053720000 takes precedence.handle portions B21D0053700000)
B21D0053660000;spades. shovels (handle portions B21D0053700000)
B21D0053680000;rakes, garden forks, or the like (handle portions B21D0053700000)
B21D0053700000;handle portions (B21D0053720000 takes precedence)..
B21D0053720000;sickles. scythes
B21D0053740000;frames for openings, e.g. for windows, doors, handbags
B21D0053760000;writing or drawing instruments, e.g. writing pens, erasing pens
B21D0053780000;propeller blades. turbine blades
B21D0053800000;dustproof covers. safety covers
B21D0053820000;perforated music sheets. pattern sheets, e.g. for control purposes, stencils
B21D0053840000;other parts for engines, e.g. connecting-rods
B21D0053860000;other parts for bicycles or motorcycles
B21D0053880000;other parts for vehicles, e.g. cowlings, mudguards
B21D0053900000;axle-housings
B21D0053920000;other parts for aircraft
B21D0055000000;Safety devices protecting the machine or the operator, specially adapted for apparatus or machines dealt with in this subclass
B21F;WORKING OR PROCESSING OF METAL¶ÿWIRE (rolling of metal B21B. by drawing, auxiliary operations used in connection with metal-working without essentially removing material B21C. bundling articles B65B0013000000)
B21F0001000000;Wire working characterised by operations performed
B21F0001000000;Bending wire other than coiling. Straightening wire
B21F0001020000;Straightening
B21F0001040000;Undulating
B21F0001060000;Bending wire-eyes
B21F0003000000;Coiling wire into particular forms
B21F0003020000;helically
B21F0003027000;with extended ends formed in a special shape, e.g. for clothes-pegs
B21F0003040000;externally on a mandrel or the like
B21F0003060000;internally on a hollow form
B21F0003080000;to flat spiral
B21F0003100000;to spirals other than flat, e.g. conical
B21F0003120000;of interconnected helical springs
B21F0005000000;Upsetting wire (in the manufacture of nails or pins B21G0003120000)
B21F0007000000;Twisting wire. Twisting wire together (for connections of limited size B21F0015040000)
B21F0009000000;Straining wire (straining prestressing wires for concrete E04G0021120000. connections or attachments adapted for straining F16G0011000000)
B21F0009020000;by tools adapted also for making connections
B21F0011000000;Cutting wire (hand-held metal-shearing or metal-cutting devices B23D0029000000. hand cutting tools with two jaws which come into abutting contact B26B0017000000)
B21F0013000000;Splitting wire
B21F0015000000;Connecting wire to wire or other metallic material or objects. Connecting parts by means of wire (tools for both straining and connecting B21F0009000000. jacketing or reinforcing B21F0017000000. manufacture of wire network B21F0027000000. in making bands B21F0043000000)
B21F0015020000;wire with wire
B21F0015040000;without additional connecting elements or material, e.g. by twisting
B21F0015060000;with additional connecting elements or material
B21F0015080000;making use of soldering or welding
B21F0015100000;wire with sheet metal
B21F0017000000;Jacketing or reinforcing articles with wire (by winding B65H0054000000, B65H0081000000. by braiding D04C)
B21F0019000000;Metallic coating of wire (by extruding B21C0023240000. by soldering or welding, e.g. cladding or plating, B23K. by other non-mechanical means C23. electroplating C25D)
B21F0023000000;Feeding wire in wire-working machines or apparatus (applicable also to feeding rods or strips B21D0043000000)
B21F0025000000;Wire working characterised by the particular articles produced
B21F0025000000;Making barbed wire
B21F0027000000;Making wire network, i.e. wire nets (meshed-ring network B21F0031000000. in making bands B21F0043000000. using looms D03D)
B21F0027020000;without additional connecting elements or material at crossings, e.g. connected by knitting
B21F0027040000;Manufacturing on machines with rotating blades or formers
B21F0027060000;Manufacturing on twister-gear machines
B21F0027080000;with additional connecting elements or material at crossings
B21F0027100000;with soldered or welded crossings
B21F0027120000;Making special types or portions of network by methods or means specially adapted therefor
B21F0027140000;Specially bending or deforming free wire ends
B21F0027160000;for spring mattresses
B21F0027180000;of meshed work for filters or sieves
B21F0027200000;of plaster-carrying network
B21F0027220000;of network for wire-reinforced glass or the like
B21F0029000000;Making fencing or like material made partly of wire (B21F0025000000, B21F0027000000 take precedence)..
B21F0029020000;comprising bars or the like connected by wires
B21F0031000000;Making meshed-ring network from wire
B21F0033000000;Tools or devices specially designed for handling or processing wire fabrics or the like
B21F0033020000;Mounting of wire network on frames
B21F0033040000;Connecting ends of helical springs for mattresses
B21F0035000000;Making springs from wire (by coiling wire B21F0003000000. making resilient rings B21F0037020000)
B21F0035020000;Bending or deforming ends of coil springs to special shape
B21F0035040000;Making flat springs, e.g. sinus springs
B21F0037000000;Manufacture of rings from wire (in chain making B21L. producing bead-rings or bead-cores for tyres B29D0030480000)
B21F0037020000;or resilient rings, e.g. key-rings
B21F0037040000;of washers (B21F0037020000 takes precedence)..
B21F0039000000;Making wheel spokes from wire
B21F0041000000;Making umbrella frames or members from wire
B21F0043000000;Making bands, e.g. bracelets, or wire (making chains B21L. using looms D03D)
B21F0045000000;Wire-working in the manufacture of other particular articles (of pins, needles, nails, hairpins B21G. of chains B21L)
B21F0045020000;of clothes hangers
B21F0045040000;of elements, e.g. levers or links, for bottle stoppers
B21F0045060000;of flexible shafts or hollow conduits, e.g. for Bowden mechanisms
B21F0045080000;of loom heddles
B21F0045100000;of cards for fabric-napping machines
B21F0045120000;of fishing hooks
B21F0045140000;of end-pieces for laces or ropes
B21F0045160000;of devices for fastening or securing purposes
B21F0045180000;of slide fastener elements
B21F0045200000;of spring hooks. of spring safety hooks
B21F0045220000;of paper fasteners or clips (staples B21F0045240000)
B21F0045240000;of staples. of belt-fastening elements
B21F0045260000;of buttons
B21F0045280000;"of ""patent-fastener"" or press-button type"
B21F0099000000;Subject matter not provided for in other groups of this subclass
B21G;MAKING NEEDLES, PINS OR NAILS OF METAL
B21G0001000000;Making needles used for performing operations (forming heads on pin-like needles B21G0003120000. making U-shaped hairpins B21G0007040000)
B21G0001020000;of needles with eyes, e.g. sewing-needles, sewing-awls
B21G0001040000;of needles specially adapted for use in machines or tools
B21G0001060000;of needles with hook or barb, e.g. crochet hooks
B21G0001080000;of hollow needles or needles with hollow end, e.g. hypodermic needles, larding-needles (B21G0001100000 takes precedence)..
B21G0001100000;equipped with locking means for the material to be drawn through, e.g. for repairing tubeless tyres
B21G0001120000;Securing, cleaning-off burrs, reconditioning, polishing, grinding
B21G0003000000;Making pins, nails, or the like (of pins with individual caps B21G0005000000. of U-like shape B21G0007000000. of split-pins B21G0007080000)
B21G0003020000;of pins of the kind used in the tailoring trade or the household
B21G0003040000;with locking or shielding device for the pin point, e.g. safety-pins
B21G0003060000;of nails with shoulders
B21G0003080000;of nails with head and two or more shanks or split shanks
B21G0003100000;of undulated nails or pins
B21G0003120000;Upsetting. Forming heads
B21G0003140000;Reducing diameter of parts otherwise than by rolling
B21G0003160000;Pointing, with or without cutting
B21G0003180000;by operations not restricted to one of the groups  B21G0003120000-B21G0003160000. (B21G0003060000-B21G0003100000.  take precedence)..
B21G0003200000;from wire of indefinite length (by rolling B21G0003300000)
B21G0003220000;in pairs arranged head to head
B21G0003240000;by simultaneously forming the head of one nail and the adjacent point of another
B21G0003260000;by cutting from strip or sheet material
B21G0003280000;by forging or pressing
B21G0003300000;by rolling
B21G0003320000;Feeding material to be worked to nail or pin making machines
B21G0005000000;Making pins or nails with attached caps or with coated heads
B21G0005020000;of drawing-pins or pins of drawing-pin type
B21G0007000000;Making pins of U-like shape or split-pins (of paper fasteners or staples B21D0053460000, B21F0045160000)
B21G0007020000;of U-like shape
B21G0007040000;of hairpins
B21G0007060000;of undulated hairpins
B21G0007080000;of split-pins, e.g. cotter-pins
B21H;MAKING PARTICULAR METAL OBJECTS BY ROLLING, e.g. SCREWS, WHEELS, RINGS, BARRELS, BALLS (essentially from sheet metal B21D)
B21H0001000000;Making articles shaped as bodies of revolution (rolling tubes B21B0017000000-B21B0025000000)
B21H0001020000;discs. disc wheels
B21H0001040000;with rim, e.g. railway wheels
B21H0001060000;rings of restricted axial length (extending closed shapes of metal bands by simultaneous rolling at two or more zones B21B0005000000)
B21H0001080000;railway wheel rims
B21H0001100000;rims for pneumatic tyres
B21H0001120000;rings for ball or roller bearings
B21H0001140000;balls, rollers, cone rollers, or like bodies
B21H0001160000;for bearings
B21H0001180000;cylinders, e.g. rolled transversely
B21H0001200000;rolled longitudinally
B21H0001220000;characterised by use of rolls having circumferentially varying profile
B21H0003000000;Making helical bodies or bodies having parts of helical shape (helical gears B21H0005000000. bending strip or the like helically B21D0011060000. forming tubes or tube walls into helical shape B21D0015040000)
B21H0003020000;external screw-threads
B21H0003040000;Making by means of profiled rolls
B21H0003060000;Making by means of profiled members other than rolls, e.g. jaws, moved longitudinally or curvilinearly with respect to each other
B21H0003080000;internal screw-threads
B21H0003100000;twist-drills. screw-taps
B21H0003120000;articles with helicoidal surface
B21H0005000000;Making gear wheels
B21H0005020000;with cylindrical outline
B21H0005040000;bevel gears
B21H0007000000;Making articles not provided for in groups  B21H0001000000-B21H0005000000, e.g. agricultural tools, dinner forks, knives, spoons(nails, pins B21G0003300000)
B21H0007020000;spades. shovels
B21H0007040000;hoes
B21H0007060000;ploughshares. axes
B21H0007080000;forks. rakes
B21H0007100000;knives. sickles. scythes
B21H0007120000;horse-shoes. articles of like shape, e.g. wear-resisting attachments for shoes
B21H0007140000;knurled articles
B21H0007160000;turbine blades. compressor blades. propeller blades
B21H0007180000;grooved pins. Rolling grooves, e.g. oil grooves, in articles
B21H0008000000;Rolling metal of indefinite length in repetitive shapes specially designed for the manufacture of particular objects
B21H0008020000;Rolls of special shape
B21H0009000000;Feeding arrangements for rolling machines or apparatus manufacturing articles dealt with in this subclass
B21H0009020000;for screw-rolling machines
B21J;FORGING. HAMMERING. PRESSING METAL. RIVETING. FORGE FURNACES (rolling of metal B21B. making particular products by forging or pressing B21K. cladding or plating B23K. finishing surfaces by hammering B23P0009040000. compacting surfaces by blasting with particulate material B24C0001100000. general features of presses, presses for consolidating scrap B30B. furnaces in general F27)
B21J0001000000;Preparing metal stock
B21J0001020000;Preliminary treatment of metal stock without particular shaping, e.g. salvaging segregated zones, forging or pressing in the rough (modifying the physical properties by deformation C21D0007000000, C22F0001000000)
B21J0001040000;Shaping in the rough solely by forging or pressing
B21J0001060000;Heating or cooling methods or arrangements specially adapted for performing forging or pressing operations
B21J0003000000;Lubricating during forging or pressing (lubricating in general F16N)
B21J0005000000;Methods for forging, hammering, or pressing (for working sheet metal or metal tubes, rods, or profiles B21D. for working wire B21F). Special equipment or accessories therefor
B21J0005020000;Die forging. Trimming by making use of special dies
B21J0005040000;by directly applied fluid pressure or explosive action
B21J0005060000;for performing particular operations
B21J0005080000;Upsetting
B21J0005100000;Piercing billets (in combination with extrusion B21C0023000000)
B21J0005120000;Forming profiles on internal or external surfaces (making screw-thread by forging, pressing, or hammering B21K)
B21J0007000000;Hammers. Forging machines with hammers or die jaws acting by impact (hand hammers B25D. electrical features section H).
B21J0007020000;Special design or construction
B21J0007040000;Power hammers
B21J0007060000;Drop hammers
